[2J[;HPSoC 6 MCU With RSSI Client 
[INFO] : BLE stack started 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -67 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -66 -51 -61 
[INFO] RSSI values: -65 -51 -61 
[INFO] : BLE timeout event
[INFO] : BLE Event 0x400B
[INFO] : BLE Event 0x400B
[INFO] RSSI values: -71 -51 -61 
[INFO] RSSI values: -76 -51 -60 
[INFO] RSSI values: -78 -51 -61 
[INFO] RSSI values: -79 -51 -61 
[INFO] RSSI values: -79 -51 -61 
[INFO] RSSI values: -78 -51 -60 
[INFO] RSSI values: -78 -51 -60 
[INFO] RSSI values: -77 -51 -60 
[INFO] RSSI values: -76 -51 -61 
[INFO] RSSI values: -76 -51 -60 
[INFO] RSSI values: -76 -51 -61 
[INFO] RSSI values: -76 -51 -60 
[INFO] RSSI values: -76 -51 -60 
[INFO] RSSI values: -75 -51 -61 
[INFO] RSSI values: -74 -51 -60 
[INFO] RSSI values: -69 -51 -61 
[INFO] RSSI values: -68 -51 -61 
[INFO] RSSI values: -68 -51 -61 
[INFO] RSSI values: -68 -51 -60 
[INFO] RSSI values: -68 -51 -60 
[INFO] RSSI sampling ended
[2J[;HPSoC 6 MCU With RSSI Client 
[INFO] : BLE stack started 
[INFO] : BLE Event 0x3002
[INFO] : BLE Event 0x2004
[INFO] : BLE Event 0x3006
[INFO] : BLE Event 0x3006
[INFO] : BLE Event 0x400B
Button has been pressed 
[INFO] RSSI sampling started
[INFO] RSSI values: -69 -64 -47 
[INFO] RSSI values: -59 -66 -52 
[INFO] RSSI values: -59 -67 -52 
[INFO] RSSI values: -59 -67 -52 
[INFO] RSSI values: -59 -66 -52 
[INFO] RSSI values: -59 -67 -52 
[INFO] RSSI values: -59 -67 -52 
[INFO] RSSI values: -59 -67 -52 
[INFO] RSSI values: -59 -66 -52 
[INFO] RSSI values: -59 -66 -52 
[INFO] RSSI values: -59 -66 -52 
[INFO] RSSI values: -59 -66 -52 
[INFO] RSSI values: -59 -66 -52 
[INFO] RSSI values: -59 -66 -52 
[INFO] RSSI values: -59 -66 -52 
[INFO] RSSI values: -59 -67 -52 
[INFO] RSSI values: -59 -66 -52 
[INFO] RSSI values: -59 -67 -52 
