,Server-RSSI-1,Server-RSSI-2,Server-RSSI-3,Square,Point
111,-64,-51,-64,s7,1
112,-64,-51,-64,s7,1
113,-64,-51,-64,s7,1
114,-64,-51,-64,s7,1
115,-64,-51,-64,s7,1
116,-64,-51,-64,s7,1
117,-64,-51,-64,s7,1
118,-64,-51,-64,s7,1
119,-64,-51,-64,s7,1
120,-64,-51,-64,s7,1
121,-64,-51,-64,s7,1
122,-64,-51,-64,s7,1
123,-64,-51,-64,s7,1
124,-64,-51,-64,s7,1
125,-65,-51,-64,s7,1
126,-64,-51,-64,s7,1
127,-64,-51,-64,s7,1
128,-64,-51,-64,s7,1
129,-65,-51,-64,s7,1
130,-64,-51,-64,s7,1
131,-64,-51,-64,s7,1
132,-64,-51,-64,s7,1
133,-64,-51,-64,s7,1
134,-64,-51,-64,s7,1
135,-64,-51,-64,s7,1
136,-64,-51,-64,s7,1
137,-64,-51,-64,s7,1
138,-64,-51,-64,s7,1
139,-64,-51,-65,s7,1
140,-64,-51,-65,s7,1
141,-64,-51,-64,s7,1
142,-64,-51,-64,s7,1
143,-64,-51,-64,s7,1
144,-64,-51,-64,s7,1
145,-64,-51,-64,s7,1
146,-64,-51,-64,s7,1
147,-64,-51,-64,s7,1
148,-64,-51,-64,s7,1
149,-64,-51,-64,s7,1
150,-64,-51,-64,s7,1
151,-64,-51,-64,s7,1
152,-64,-51,-64,s7,1
153,-64,-51,-64,s7,1
154,-64,-51,-64,s7,1
155,-64,-51,-64,s7,1
156,-64,-51,-64,s7,1
157,-64,-51,-63,s7,1
158,-63,-51,-64,s7,1
159,-64,-51,-63,s7,1
160,-64,-51,-64,s7,1
161,-64,-51,-64,s7,1
162,-64,-51,-64,s7,1
163,-64,-51,-64,s7,1
164,-64,-51,-64,s7,1
165,-64,-51,-64,s7,1
166,-64,-51,-64,s7,1
167,-64,-51,-64,s7,1
168,-64,-51,-64,s7,1
169,-64,-51,-64,s7,1
170,-64,-51,-64,s7,1
171,-64,-51,-64,s7,1
172,-64,-51,-64,s7,1
173,-64,-51,-64,s7,1
174,-64,-51,-64,s7,1
175,-64,-51,-64,s7,1
176,-64,-51,-64,s7,1
177,-64,-51,-64,s7,1
178,-64,-51,-64,s7,1
179,-64,-51,-64,s7,1
180,-64,-51,-64,s7,1
181,-64,-51,-64,s7,1
182,-64,-51,-64,s7,1
183,-64,-51,-64,s7,1
184,-64,-51,-64,s7,1
185,-64,-51,-64,s7,1
186,-64,-51,-64,s7,1
187,-64,-51,-64,s7,1
188,-64,-51,-63,s7,1
189,-64,-51,-63,s7,1
190,-64,-51,-64,s7,1
191,-64,-51,-64,s7,1
192,-64,-51,-64,s7,1
193,-64,-51,-64,s7,1
194,-64,-51,-64,s7,1
195,-64,-51,-64,s7,1
196,-64,-51,-64,s7,1
197,-64,-51,-64,s7,1
198,-64,-51,-64,s7,1
199,-64,-51,-63,s7,1
0,-78,-63,-60,s7,2
1,-73,-54,-57,s7,2
2,-73,-54,-57,s7,2
3,-73,-54,-57,s7,2
4,-74,-54,-57,s7,2
5,-75,-54,-57,s7,2
6,-71,-54,-57,s7,2
7,-71,-54,-57,s7,2
8,-74,-55,-56,s7,2
9,-74,-54,-57,s7,2
10,-73,-54,-57,s7,2
11,-72,-54,-57,s7,2
12,-73,-54,-57,s7,2
13,-75,-55,-57,s7,2
14,-74,-55,-57,s7,2
15,-74,-55,-57,s7,2
16,-73,-55,-57,s7,2
17,-73,-55,-57,s7,2
18,-73,-55,-57,s7,2
19,-73,-54,-57,s7,2
20,-73,-55,-57,s7,2
21,-72,-55,-57,s7,2
22,-73,-55,-57,s7,2
23,-73,-55,-57,s7,2
24,-73,-55,-57,s7,2
25,-73,-55,-57,s7,2
26,-73,-55,-57,s7,2
27,-73,-55,-57,s7,2
28,-73,-55,-57,s7,2
29,-73,-55,-57,s7,2
30,-72,-55,-57,s7,2
31,-72,-55,-57,s7,2
32,-73,-55,-57,s7,2
33,-72,-55,-57,s7,2
34,-73,-54,-57,s7,2
35,-73,-55,-57,s7,2
36,-73,-55,-57,s7,2
37,-73,-55,-57,s7,2
38,-73,-55,-57,s7,2
39,-73,-55,-57,s7,2
40,-73,-55,-57,s7,2
41,-73,-55,-57,s7,2
42,-73,-55,-57,s7,2
43,-73,-54,-57,s7,2
44,-73,-55,-57,s7,2
45,-73,-55,-57,s7,2
46,-73,-55,-57,s7,2
47,-73,-54,-57,s7,2
48,-73,-55,-57,s7,2
49,-73,-54,-56,s7,2
50,-73,-54,-56,s7,2
51,-73,-54,-57,s7,2
52,-74,-55,-57,s7,2
53,-73,-54,-57,s7,2
54,-73,-54,-57,s7,2
55,-73,-54,-57,s7,2
56,-73,-54,-57,s7,2
57,-73,-54,-57,s7,2
58,-73,-54,-57,s7,2
59,-73,-54,-57,s7,2
60,-73,-54,-57,s7,2
61,-73,-54,-57,s7,2
62,-73,-54,-57,s7,2
63,-73,-54,-57,s7,2
64,-73,-54,-56,s7,2
65,-73,-54,-56,s7,2
66,-73,-54,-56,s7,2
67,-73,-55,-56,s7,2
68,-73,-54,-56,s7,2
69,-73,-54,-57,s7,2
70,-73,-54,-57,s7,2
71,-73,-54,-57,s7,2
72,-73,-54,-57,s7,2
73,-73,-54,-57,s7,2
74,-73,-54,-57,s7,2
75,-73,-55,-57,s7,2
76,-73,-54,-57,s7,2
77,-73,-54,-57,s7,2
78,-73,-54,-57,s7,2
79,-73,-54,-56,s7,2
80,-73,-55,-56,s7,2
81,-73,-54,-57,s7,2
82,-74,-54,-56,s7,2
83,-74,-54,-56,s7,2
84,-74,-54,-56,s7,2
85,-73,-54,-56,s7,2
86,-73,-54,-57,s7,2
87,-73,-54,-57,s7,2
88,-73,-54,-57,s7,2
89,-74,-54,-57,s7,2
90,-74,-54,-57,s7,2
91,-73,-54,-56,s7,2
92,-73,-54,-57,s7,2
93,-73,-55,-56,s7,2
94,-73,-54,-56,s7,2
95,-73,-54,-56,s7,2
96,-73,-54,-56,s7,2
97,-73,-55,-57,s7,2
98,-73,-55,-57,s7,2
99,-73,-54,-57,s7,2
100,-73,-55,-57,s7,2
101,-72,-55,-57,s7,2
102,-73,-55,-57,s7,2
103,-73,-55,-57,s7,2
104,-73,-54,-57,s7,2
105,-73,-55,-57,s7,2
106,-73,-55,-56,s7,2
107,-73,-55,-57,s7,2
108,-73,-55,-56,s7,2
109,-73,-55,-56,s7,2
110,-73,-55,-56,s7,2
111,-73,-55,-56,s7,2
112,-73,-55,-56,s7,2
113,-73,-55,-57,s7,2
114,-73,-55,-57,s7,2
115,-73,-55,-57,s7,2
116,-73,-55,-56,s7,2
117,-73,-54,-57,s7,2
118,-72,-55,-56,s7,2
119,-72,-55,-56,s7,2
120,-72,-55,-56,s7,2
121,-72,-54,-56,s7,2
122,-73,-55,-56,s7,2
123,-73,-54,-57,s7,2
124,-73,-54,-57,s7,2
125,-73,-54,-57,s7,2
126,-73,-54,-57,s7,2
127,-73,-54,-57,s7,2
128,-73,-54,-57,s7,2
129,-73,-54,-57,s7,2
130,-73,-55,-57,s7,2
131,-73,-54,-57,s7,2
132,-73,-54,-57,s7,2
133,-73,-54,-57,s7,2
134,-72,-55,-57,s7,2
135,-73,-55,-57,s7,2
136,-73,-55,-57,s7,2
137,-73,-55,-57,s7,2
138,-73,-55,-57,s7,2
139,-73,-55,-57,s7,2
140,-73,-55,-57,s7,2
141,-72,-55,-57,s7,2
142,-72,-55,-57,s7,2
143,-73,-55,-57,s7,2
144,-73,-55,-57,s7,2
145,-73,-55,-56,s7,2
146,-73,-55,-57,s7,2
147,-73,-55,-56,s7,2
148,-73,-55,-56,s7,2
149,-73,-55,-57,s7,2
150,-73,-55,-57,s7,2
151,-73,-55,-57,s7,2
152,-72,-54,-57,s7,2
153,-73,-54,-57,s7,2
154,-73,-54,-57,s7,2
155,-73,-55,-57,s7,2
156,-73,-55,-57,s7,2
157,-73,-55,-57,s7,2
158,-73,-55,-57,s7,2
159,-73,-54,-57,s7,2
160,-73,-54,-57,s7,2
161,-73,-54,-57,s7,2
162,-73,-54,-57,s7,2
163,-73,-54,-56,s7,2
164,-73,-54,-56,s7,2
165,-73,-55,-57,s7,2
166,-73,-55,-56,s7,2
167,-73,-55,-56,s7,2
168,-73,-55,-56,s7,2
169,-73,-55,-56,s7,2
170,-73,-55,-57,s7,2
171,-73,-55,-57,s7,2
172,-73,-55,-57,s7,2
173,-73,-55,-57,s7,2
174,-73,-55,-57,s7,2
175,-73,-55,-57,s7,2
176,-73,-55,-57,s7,2
177,-72,-55,-57,s7,2
178,-73,-55,-57,s7,2
179,-73,-55,-57,s7,2
180,-73,-55,-57,s7,2
181,-73,-55,-57,s7,2
182,-74,-55,-57,s7,2
183,-74,-55,-57,s7,2
184,-73,-55,-57,s7,2
185,-73,-55,-57,s7,2
186,-73,-55,-57,s7,2
187,-75,-55,-57,s7,2
188,-75,-55,-57,s7,2
189,-74,-55,-57,s7,2
190,-74,-55,-57,s7,2
191,-74,-55,-57,s7,2
192,-74,-55,-57,s7,2
193,-74,-54,-57,s7,2
194,-74,-54,-57,s7,2
195,-74,-54,-57,s7,2
196,-74,-54,-57,s7,2
197,-74,-54,-57,s7,2
198,-74,-54,-57,s7,2
199,-74,-54,-57,s7,2
0,-75,-60,-55,s7,3
1,-72,-55,-52,s7,3
2,-72,-55,-52,s7,3
3,-71,-55,-52,s7,3
4,-71,-55,-52,s7,3
5,-72,-55,-52,s7,3
6,-72,-55,-52,s7,3
7,-72,-55,-52,s7,3
8,-72,-55,-52,s7,3
9,-72,-55,-52,s7,3
10,-72,-55,-52,s7,3
11,-72,-55,-52,s7,3
12,-72,-55,-52,s7,3
13,-72,-55,-52,s7,3
14,-72,-55,-52,s7,3
15,-71,-55,-52,s7,3
16,-72,-55,-52,s7,3
17,-71,-55,-52,s7,3
18,-72,-55,-52,s7,3
19,-71,-55,-52,s7,3
20,-72,-55,-52,s7,3
21,-71,-55,-52,s7,3
22,-71,-55,-52,s7,3
23,-72,-55,-52,s7,3
24,-72,-55,-52,s7,3
25,-72,-55,-52,s7,3
26,-72,-55,-52,s7,3
27,-72,-55,-52,s7,3
28,-72,-55,-52,s7,3
29,-72,-55,-52,s7,3
30,-72,-55,-52,s7,3
31,-71,-55,-52,s7,3
32,-72,-55,-52,s7,3
33,-72,-55,-52,s7,3
34,-71,-55,-52,s7,3
35,-72,-55,-52,s7,3
36,-72,-55,-52,s7,3
37,-72,-55,-52,s7,3
38,-72,-55,-52,s7,3
39,-72,-55,-52,s7,3
40,-71,-55,-52,s7,3
41,-72,-55,-52,s7,3
42,-72,-55,-52,s7,3
43,-72,-55,-52,s7,3
44,-72,-55,-52,s7,3
45,-72,-55,-52,s7,3
46,-71,-55,-52,s7,3
47,-71,-56,-52,s7,3
48,-71,-55,-52,s7,3
49,-72,-55,-52,s7,3
50,-72,-55,-52,s7,3
51,-72,-55,-52,s7,3
52,-72,-55,-52,s7,3
53,-72,-55,-52,s7,3
54,-72,-55,-52,s7,3
55,-73,-55,-52,s7,3
56,-72,-55,-52,s7,3
57,-71,-55,-52,s7,3
58,-71,-55,-52,s7,3
59,-72,-55,-52,s7,3
60,-72,-55,-52,s7,3
61,-72,-55,-52,s7,3
62,-72,-55,-52,s7,3
63,-72,-55,-52,s7,3
64,-72,-55,-52,s7,3
65,-72,-55,-52,s7,3
66,-72,-55,-53,s7,3
67,-72,-55,-52,s7,3
68,-72,-55,-52,s7,3
69,-72,-55,-52,s7,3
70,-72,-55,-52,s7,3
71,-72,-55,-52,s7,3
72,-72,-55,-52,s7,3
73,-72,-55,-52,s7,3
74,-72,-55,-52,s7,3
75,-72,-55,-52,s7,3
76,-72,-55,-52,s7,3
77,-72,-55,-52,s7,3
78,-72,-55,-52,s7,3
79,-72,-55,-52,s7,3
80,-72,-55,-52,s7,3
81,-72,-55,-52,s7,3
82,-72,-55,-52,s7,3
83,-72,-55,-52,s7,3
84,-72,-55,-52,s7,3
85,-72,-55,-52,s7,3
86,-72,-55,-52,s7,3
87,-72,-55,-52,s7,3
88,-73,-55,-52,s7,3
89,-73,-55,-52,s7,3
90,-73,-55,-52,s7,3
91,-72,-55,-52,s7,3
92,-73,-55,-52,s7,3
93,-73,-55,-52,s7,3
94,-73,-55,-52,s7,3
95,-72,-55,-52,s7,3
96,-73,-55,-52,s7,3
97,-72,-55,-52,s7,3
98,-72,-55,-52,s7,3
99,-72,-55,-52,s7,3
100,-72,-55,-52,s7,3
101,-72,-55,-52,s7,3
102,-73,-55,-52,s7,3
103,-72,-55,-52,s7,3
104,-72,-55,-52,s7,3
105,-72,-55,-52,s7,3
106,-72,-55,-52,s7,3
107,-72,-55,-52,s7,3
108,-72,-55,-52,s7,3
109,-72,-55,-52,s7,3
110,-72,-55,-52,s7,3
111,-72,-55,-52,s7,3
112,-72,-55,-52,s7,3
113,-72,-55,-52,s7,3
114,-73,-55,-52,s7,3
115,-72,-55,-52,s7,3
116,-72,-55,-52,s7,3
117,-72,-55,-52,s7,3
118,-72,-55,-52,s7,3
119,-72,-55,-52,s7,3
120,-72,-55,-52,s7,3
121,-72,-55,-52,s7,3
122,-72,-55,-52,s7,3
123,-72,-55,-52,s7,3
124,-72,-55,-52,s7,3
125,-72,-55,-52,s7,3
126,-72,-55,-52,s7,3
127,-72,-55,-52,s7,3
128,-72,-55,-52,s7,3
129,-72,-55,-52,s7,3
130,-72,-55,-52,s7,3
131,-72,-55,-52,s7,3
132,-72,-55,-52,s7,3
133,-72,-55,-52,s7,3
134,-72,-55,-52,s7,3
135,-72,-55,-52,s7,3
136,-72,-55,-52,s7,3
137,-73,-55,-52,s7,3
138,-72,-55,-52,s7,3
139,-72,-55,-52,s7,3
140,-73,-55,-52,s7,3
141,-72,-55,-52,s7,3
142,-72,-55,-52,s7,3
143,-72,-55,-52,s7,3
144,-72,-55,-52,s7,3
145,-72,-55,-52,s7,3
146,-72,-55,-52,s7,3
147,-72,-55,-52,s7,3
148,-72,-55,-52,s7,3
149,-72,-55,-52,s7,3
150,-72,-55,-52,s7,3
151,-72,-55,-52,s7,3
152,-72,-55,-52,s7,3
153,-72,-55,-52,s7,3
154,-72,-55,-52,s7,3
155,-72,-55,-52,s7,3
156,-72,-55,-52,s7,3
157,-72,-55,-52,s7,3
158,-72,-55,-52,s7,3
159,-72,-55,-52,s7,3
160,-72,-55,-52,s7,3
161,-72,-55,-52,s7,3
162,-72,-55,-52,s7,3
163,-72,-55,-52,s7,3
164,-72,-55,-52,s7,3
165,-72,-55,-52,s7,3
166,-72,-55,-52,s7,3
167,-72,-55,-52,s7,3
168,-72,-55,-52,s7,3
169,-72,-55,-52,s7,3
170,-72,-55,-52,s7,3
171,-72,-55,-52,s7,3
172,-72,-55,-52,s7,3
173,-72,-55,-52,s7,3
174,-72,-55,-52,s7,3
175,-72,-55,-52,s7,3
176,-72,-55,-52,s7,3
177,-72,-55,-52,s7,3
178,-72,-55,-52,s7,3
179,-72,-55,-52,s7,3
180,-72,-55,-52,s7,3
181,-72,-55,-52,s7,3
182,-72,-55,-52,s7,3
183,-72,-55,-52,s7,3
184,-72,-55,-52,s7,3
185,-73,-55,-52,s7,3
186,-72,-55,-52,s7,3
187,-73,-55,-52,s7,3
188,-72,-55,-52,s7,3
189,-72,-55,-52,s7,3
190,-72,-55,-52,s7,3
191,-72,-55,-52,s7,3
192,-72,-55,-52,s7,3
193,-72,-55,-52,s7,3
194,-72,-55,-52,s7,3
195,-72,-55,-52,s7,3
196,-72,-55,-52,s7,3
197,-72,-55,-52,s7,3
198,-72,-55,-52,s7,3
199,-72,-55,-52,s7,3
0,-70,-57,-60,s7,4
1,-70,-54,-62,s7,4
2,-71,-54,-59,s7,4
3,-72,-53,-59,s7,4
4,-71,-53,-59,s7,4
5,-71,-53,-59,s7,4
6,-72,-53,-59,s7,4
7,-72,-53,-59,s7,4
8,-71,-53,-59,s7,4
9,-71,-53,-59,s7,4
10,-70,-53,-59,s7,4
11,-72,-53,-59,s7,4
12,-72,-54,-59,s7,4
13,-72,-53,-59,s7,4
14,-72,-53,-59,s7,4
15,-73,-53,-59,s7,4
16,-70,-54,-59,s7,4
17,-70,-54,-59,s7,4
18,-69,-54,-59,s7,4
19,-70,-53,-60,s7,4
20,-71,-53,-59,s7,4
21,-71,-54,-60,s7,4
22,-72,-54,-60,s7,4
23,-70,-54,-60,s7,4
24,-71,-54,-60,s7,4
25,-71,-54,-60,s7,4
26,-71,-54,-59,s7,4
27,-71,-53,-59,s7,4
28,-71,-54,-59,s7,4
29,-71,-53,-59,s7,4
30,-71,-53,-59,s7,4
31,-70,-53,-59,s7,4
32,-69,-54,-59,s7,4
33,-71,-53,-59,s7,4
34,-70,-53,-60,s7,4
35,-70,-54,-60,s7,4
36,-71,-54,-58,s7,4
37,-70,-54,-58,s7,4
38,-71,-53,-59,s7,4
39,-71,-54,-59,s7,4
40,-70,-54,-59,s7,4
41,-70,-53,-59,s7,4
42,-70,-53,-59,s7,4
43,-71,-54,-59,s7,4
44,-70,-54,-59,s7,4
45,-70,-53,-59,s7,4
46,-70,-53,-60,s7,4
47,-71,-53,-60,s7,4
48,-71,-53,-59,s7,4
49,-71,-53,-59,s7,4
50,-71,-54,-60,s7,4
51,-71,-54,-59,s7,4
52,-71,-54,-59,s7,4
53,-73,-53,-59,s7,4
54,-71,-53,-60,s7,4
55,-73,-53,-60,s7,4
56,-71,-53,-63,s7,4
57,-71,-54,-59,s7,4
58,-71,-54,-59,s7,4
59,-71,-54,-59,s7,4
60,-71,-53,-59,s7,4
61,-71,-53,-59,s7,4
62,-71,-53,-59,s7,4
63,-71,-53,-59,s7,4
64,-70,-53,-60,s7,4
65,-71,-53,-60,s7,4
66,-71,-53,-59,s7,4
67,-72,-53,-59,s7,4
68,-71,-53,-60,s7,4
69,-71,-53,-59,s7,4
70,-71,-53,-59,s7,4
71,-71,-54,-59,s7,4
72,-71,-53,-59,s7,4
73,-71,-54,-59,s7,4
74,-72,-54,-59,s7,4
75,-71,-54,-59,s7,4
76,-71,-54,-59,s7,4
77,-71,-54,-59,s7,4
78,-71,-54,-59,s7,4
79,-71,-53,-59,s7,4
80,-71,-53,-59,s7,4
81,-72,-53,-59,s7,4
82,-71,-54,-59,s7,4
83,-71,-54,-59,s7,4
84,-71,-54,-59,s7,4
85,-71,-53,-59,s7,4
86,-71,-54,-59,s7,4
87,-71,-53,-59,s7,4
88,-71,-53,-59,s7,4
89,-71,-54,-59,s7,4
90,-72,-53,-59,s7,4
91,-71,-53,-59,s7,4
92,-71,-54,-59,s7,4
93,-71,-54,-59,s7,4
94,-71,-53,-59,s7,4
95,-71,-53,-59,s7,4
96,-71,-53,-59,s7,4
97,-71,-54,-59,s7,4
98,-71,-53,-59,s7,4
99,-71,-53,-59,s7,4
100,-71,-54,-59,s7,4
101,-71,-53,-59,s7,4
102,-71,-54,-59,s7,4
103,-71,-53,-59,s7,4
104,-71,-53,-59,s7,4
105,-71,-54,-59,s7,4
106,-71,-54,-59,s7,4
107,-71,-53,-59,s7,4
108,-71,-54,-59,s7,4
109,-71,-53,-59,s7,4
110,-71,-54,-59,s7,4
111,-71,-54,-59,s7,4
112,-71,-53,-59,s7,4
113,-71,-54,-59,s7,4
114,-71,-53,-59,s7,4
115,-71,-54,-59,s7,4
116,-71,-53,-59,s7,4
117,-71,-53,-59,s7,4
118,-71,-53,-59,s7,4
119,-71,-53,-59,s7,4
120,-71,-53,-59,s7,4
121,-71,-54,-59,s7,4
122,-71,-53,-59,s7,4
123,-71,-54,-59,s7,4
124,-71,-54,-59,s7,4
125,-71,-53,-59,s7,4
126,-71,-53,-59,s7,4
127,-71,-54,-59,s7,4
128,-71,-53,-59,s7,4
129,-71,-53,-59,s7,4
130,-71,-53,-59,s7,4
131,-71,-53,-59,s7,4
132,-71,-53,-59,s7,4
133,-71,-53,-59,s7,4
134,-71,-53,-59,s7,4
135,-71,-53,-59,s7,4
136,-71,-53,-59,s7,4
137,-71,-54,-59,s7,4
138,-71,-53,-60,s7,4
139,-71,-53,-59,s7,4
140,-71,-53,-59,s7,4
141,-71,-54,-59,s7,4
142,-71,-53,-59,s7,4
143,-71,-54,-59,s7,4
144,-71,-53,-59,s7,4
145,-71,-53,-59,s7,4
146,-71,-54,-59,s7,4
147,-71,-53,-60,s7,4
148,-71,-53,-59,s7,4
149,-71,-53,-60,s7,4
150,-71,-53,-59,s7,4
151,-71,-53,-59,s7,4
152,-71,-53,-59,s7,4
153,-71,-53,-59,s7,4
154,-71,-53,-59,s7,4
155,-71,-53,-59,s7,4
156,-71,-53,-59,s7,4
157,-71,-53,-59,s7,4
158,-71,-53,-59,s7,4
159,-71,-53,-59,s7,4
160,-71,-53,-59,s7,4
161,-71,-53,-59,s7,4
162,-71,-53,-59,s7,4
163,-71,-53,-59,s7,4
164,-71,-53,-59,s7,4
165,-71,-53,-59,s7,4
166,-71,-53,-59,s7,4
167,-71,-53,-59,s7,4
168,-71,-53,-59,s7,4
169,-71,-53,-59,s7,4
170,-71,-53,-59,s7,4
171,-71,-53,-59,s7,4
172,-71,-53,-59,s7,4
173,-71,-53,-59,s7,4
174,-71,-53,-59,s7,4
175,-71,-54,-59,s7,4
176,-71,-53,-59,s7,4
177,-71,-53,-59,s7,4
178,-71,-53,-59,s7,4
179,-71,-53,-59,s7,4
180,-71,-54,-59,s7,4
181,-71,-53,-59,s7,4
182,-71,-53,-59,s7,4
183,-71,-54,-59,s7,4
184,-71,-53,-59,s7,4
185,-71,-53,-59,s7,4
186,-71,-54,-59,s7,4
187,-71,-53,-59,s7,4
188,-71,-53,-59,s7,4
189,-71,-54,-59,s7,4
190,-71,-53,-59,s7,4
191,-71,-53,-59,s7,4
192,-71,-53,-59,s7,4
193,-71,-53,-59,s7,4
194,-71,-53,-59,s7,4
195,-71,-53,-59,s7,4
196,-71,-53,-59,s7,4
197,-71,-53,-59,s7,4
198,-71,-53,-59,s7,4
199,-71,-53,-59,s7,4
0,-73,-58,-56,s11,0
1,-68,-56,-52,s11,0
2,-68,-55,-52,s11,0
3,-68,-55,-52,s11,0
4,-68,-56,-52,s11,0
5,-68,-56,-52,s11,0
6,-67,-56,-52,s11,0
7,-68,-56,-52,s11,0
8,-68,-55,-51,s11,0
9,-68,-55,-52,s11,0
10,-68,-55,-51,s11,0
11,-68,-55,-51,s11,0
12,-69,-55,-51,s11,0
13,-69,-55,-51,s11,0
14,-69,-55,-52,s11,0
15,-69,-55,-52,s11,0
16,-68,-55,-52,s11,0
17,-69,-55,-51,s11,0
18,-69,-55,-51,s11,0
19,-68,-55,-52,s11,0
20,-67,-55,-52,s11,0
21,-69,-55,-52,s11,0
22,-68,-55,-51,s11,0
23,-68,-55,-51,s11,0
24,-67,-55,-52,s11,0
25,-68,-55,-52,s11,0
26,-67,-55,-51,s11,0
27,-67,-56,-51,s11,0
28,-67,-56,-51,s11,0
29,-67,-56,-52,s11,0
30,-66,-56,-52,s11,0
31,-66,-56,-52,s11,0
32,-66,-56,-51,s11,0
33,-67,-55,-51,s11,0
34,-66,-55,-51,s11,0
35,-66,-55,-51,s11,0
36,-66,-55,-51,s11,0
37,-66,-56,-51,s11,0
38,-67,-56,-52,s11,0
39,-67,-56,-52,s11,0
40,-67,-56,-51,s11,0
41,-66,-55,-51,s11,0
42,-66,-56,-51,s11,0
43,-66,-56,-52,s11,0
44,-66,-55,-51,s11,0
45,-67,-56,-52,s11,0
46,-67,-56,-52,s11,0
47,-67,-55,-52,s11,0
48,-67,-55,-52,s11,0
49,-67,-55,-52,s11,0
50,-67,-57,-51,s11,0
51,-67,-57,-51,s11,0
52,-67,-55,-51,s11,0
53,-68,-55,-52,s11,0
54,-68,-56,-52,s11,0
55,-69,-55,-52,s11,0
56,-69,-55,-52,s11,0
57,-68,-55,-52,s11,0
58,-68,-55,-51,s11,0
59,-67,-56,-51,s11,0
60,-67,-56,-51,s11,0
61,-67,-56,-51,s11,0
62,-67,-56,-52,s11,0
63,-67,-56,-52,s11,0
64,-67,-56,-52,s11,0
65,-68,-56,-52,s11,0
66,-68,-56,-52,s11,0
67,-68,-56,-52,s11,0
68,-68,-56,-52,s11,0
69,-68,-56,-52,s11,0
70,-69,-56,-52,s11,0
71,-69,-56,-52,s11,0
72,-68,-56,-52,s11,0
73,-67,-56,-52,s11,0
74,-67,-56,-52,s11,0
75,-68,-56,-52,s11,0
76,-67,-55,-52,s11,0
77,-66,-56,-52,s11,0
78,-67,-55,-52,s11,0
79,-67,-56,-52,s11,0
80,-67,-56,-52,s11,0
81,-67,-56,-52,s11,0
82,-67,-57,-52,s11,0
83,-67,-56,-52,s11,0
84,-68,-56,-52,s11,0
85,-68,-55,-52,s11,0
86,-68,-55,-52,s11,0
87,-67,-55,-52,s11,0
88,-67,-55,-52,s11,0
89,-67,-56,-52,s11,0
90,-67,-56,-51,s11,0
91,-67,-56,-52,s11,0
92,-67,-55,-52,s11,0
93,-67,-55,-52,s11,0
94,-67,-55,-52,s11,0
95,-67,-55,-52,s11,0
96,-67,-56,-52,s11,0
97,-67,-56,-52,s11,0
98,-67,-56,-52,s11,0
99,-68,-56,-52,s11,0
100,-68,-57,-52,s11,0
101,-68,-57,-52,s11,0
102,-68,-56,-52,s11,0
103,-67,-56,-52,s11,0
104,-68,-56,-52,s11,0
105,-68,-56,-52,s11,0
106,-67,-56,-53,s11,0
107,-68,-56,-52,s11,0
108,-67,-56,-52,s11,0
109,-67,-56,-52,s11,0
110,-67,-56,-52,s11,0
111,-67,-56,-52,s11,0
112,-67,-56,-52,s11,0
113,-67,-56,-52,s11,0
114,-67,-56,-52,s11,0
115,-67,-56,-52,s11,0
116,-67,-56,-52,s11,0
117,-68,-56,-52,s11,0
118,-67,-56,-52,s11,0
119,-68,-56,-52,s11,0
120,-67,-56,-52,s11,0
121,-68,-56,-52,s11,0
122,-67,-56,-52,s11,0
123,-67,-57,-52,s11,0
124,-68,-57,-52,s11,0
125,-69,-57,-52,s11,0
126,-68,-57,-52,s11,0
127,-68,-56,-52,s11,0
128,-68,-56,-52,s11,0
129,-69,-56,-52,s11,0
130,-69,-56,-52,s11,0
131,-67,-56,-52,s11,0
132,-67,-56,-52,s11,0
133,-67,-56,-52,s11,0
134,-67,-56,-52,s11,0
135,-67,-56,-52,s11,0
136,-67,-56,-52,s11,0
137,-67,-56,-52,s11,0
138,-67,-56,-52,s11,0
139,-67,-56,-52,s11,0
140,-67,-56,-52,s11,0
141,-67,-56,-52,s11,0
142,-67,-56,-52,s11,0
143,-67,-56,-52,s11,0
144,-67,-56,-52,s11,0
145,-67,-56,-52,s11,0
146,-67,-56,-52,s11,0
147,-67,-56,-52,s11,0
148,-67,-56,-52,s11,0
149,-66,-56,-52,s11,0
150,-66,-56,-52,s11,0
151,-67,-56,-52,s11,0
152,-67,-56,-52,s11,0
153,-67,-56,-52,s11,0
154,-67,-56,-52,s11,0
155,-67,-56,-52,s11,0
156,-68,-57,-52,s11,0
157,-68,-57,-52,s11,0
158,-68,-56,-52,s11,0
159,-69,-56,-52,s11,0
160,-68,-57,-52,s11,0
161,-68,-57,-52,s11,0
162,-68,-57,-52,s11,0
163,-68,-57,-51,s11,0
164,-68,-57,-51,s11,0
165,-68,-57,-51,s11,0
166,-67,-57,-51,s11,0
167,-67,-57,-51,s11,0
168,-67,-57,-51,s11,0
169,-67,-56,-51,s11,0
170,-67,-57,-51,s11,0
171,-68,-56,-51,s11,0
172,-68,-57,-51,s11,0
173,-68,-56,-51,s11,0
174,-66,-56,-51,s11,0
175,-68,-56,-51,s11,0
176,-68,-56,-51,s11,0
177,-68,-56,-51,s11,0
178,-68,-56,-52,s11,0
179,-68,-56,-51,s11,0
180,-68,-56,-52,s11,0
181,-68,-56,-51,s11,0
182,-68,-56,-51,s11,0
