,Server-RSSI-1,Server-RSSI-2,Server-RSSI-3,Server-RSSI-4,Server-RSSI-5,Square,Point,Orientation
76,-58,-50,-61,-57,-68,s4,37,1.0
77,-58,-49,-61,-57,-67,s4,37,1.0
78,-58,-49,-60,-57,-68,s4,37,1.0
79,-58,-49,-61,-57,-66,s4,37,1.0
80,-58,-49,-61,-57,-66,s4,37,1.0
81,-58,-50,-60,-57,-66,s4,37,1.0
82,-58,-50,-61,-57,-66,s4,37,1.0
83,-58,-49,-61,-57,-66,s4,37,1.0
84,-58,-50,-60,-57,-66,s4,37,1.0
85,-58,-50,-60,-57,-66,s4,37,1.0
86,-58,-50,-61,-57,-66,s4,37,1.0
87,-58,-50,-60,-57,-66,s4,37,1.0
88,-58,-50,-60,-57,-66,s4,37,1.0
89,-58,-50,-61,-57,-65,s4,37,1.0
90,-58,-50,-60,-57,-65,s4,37,1.0
91,-58,-49,-61,-57,-65,s4,37,1.0
92,-58,-49,-61,-57,-70,s4,37,1.0
93,-58,-50,-61,-58,-70,s4,37,1.0
94,-58,-50,-61,-57,-69,s4,37,1.0
95,-58,-50,-61,-57,-67,s4,37,1.0
96,-58,-50,-61,-57,-67,s4,37,1.0
97,-58,-49,-61,-58,-67,s4,37,1.0
98,-58,-49,-61,-58,-68,s4,37,1.0
99,-58,-50,-61,-57,-69,s4,37,1.0
0,-79,-63,-60,-62,-55,s4,38,2.0
1,-57,-58,-60,-54,-50,s4,38,2.0
2,-57,-58,-60,-54,-50,s4,38,2.0
3,-57,-58,-60,-54,-50,s4,38,2.0
4,-57,-58,-60,-54,-50,s4,38,2.0
5,-57,-58,-60,-54,-49,s4,38,2.0
6,-57,-58,-60,-54,-50,s4,38,2.0
7,-57,-58,-60,-54,-50,s4,38,2.0
8,-57,-58,-60,-54,-50,s4,38,2.0
9,-57,-58,-60,-54,-50,s4,38,2.0
10,-57,-58,-60,-54,-50,s4,38,2.0
11,-57,-58,-60,-54,-50,s4,38,2.0
12,-57,-58,-60,-54,-50,s4,38,2.0
13,-57,-57,-60,-54,-50,s4,38,2.0
14,-57,-57,-60,-54,-50,s4,38,2.0
15,-57,-57,-60,-54,-50,s4,38,2.0
16,-57,-57,-60,-54,-50,s4,38,2.0
17,-57,-58,-60,-54,-50,s4,38,2.0
18,-57,-58,-61,-54,-50,s4,38,2.0
19,-57,-58,-59,-54,-50,s4,38,2.0
20,-57,-57,-59,-54,-50,s4,38,2.0
21,-57,-57,-60,-54,-50,s4,38,2.0
22,-57,-57,-60,-54,-50,s4,38,2.0
23,-57,-57,-60,-54,-50,s4,38,2.0
24,-57,-57,-60,-54,-50,s4,38,2.0
25,-57,-58,-60,-54,-50,s4,38,2.0
26,-57,-58,-60,-54,-49,s4,38,2.0
27,-57,-57,-60,-54,-50,s4,38,2.0
28,-57,-58,-60,-54,-50,s4,38,2.0
29,-57,-58,-60,-54,-50,s4,38,2.0
30,-57,-58,-60,-54,-50,s4,38,2.0
31,-57,-58,-60,-54,-50,s4,38,2.0
32,-57,-58,-60,-54,-50,s4,38,2.0
33,-57,-58,-60,-54,-50,s4,38,2.0
34,-57,-58,-60,-54,-50,s4,38,2.0
35,-57,-58,-60,-54,-50,s4,38,2.0
36,-57,-58,-59,-54,-50,s4,38,2.0
37,-57,-58,-60,-54,-50,s4,38,2.0
38,-57,-58,-59,-54,-50,s4,38,2.0
39,-57,-58,-59,-54,-51,s4,38,2.0
40,-57,-58,-60,-54,-50,s4,38,2.0
41,-57,-58,-59,-54,-50,s4,38,2.0
42,-57,-58,-60,-54,-50,s4,38,2.0
43,-57,-58,-60,-54,-50,s4,38,2.0
44,-57,-58,-60,-54,-50,s4,38,2.0
45,-57,-58,-60,-54,-50,s4,38,2.0
46,-57,-58,-59,-54,-50,s4,38,2.0
47,-57,-58,-60,-54,-50,s4,38,2.0
48,-57,-58,-59,-54,-50,s4,38,2.0
49,-57,-58,-59,-54,-50,s4,38,2.0
50,-57,-58,-60,-54,-50,s4,38,2.0
51,-57,-58,-60,-54,-50,s4,38,2.0
52,-57,-58,-59,-53,-49,s4,38,2.0
53,-57,-58,-60,-53,-50,s4,38,2.0
54,-57,-58,-60,-54,-50,s4,38,2.0
55,-57,-58,-60,-54,-49,s4,38,2.0
56,-57,-58,-60,-54,-50,s4,38,2.0
57,-57,-58,-60,-54,-50,s4,38,2.0
58,-57,-58,-60,-54,-48,s4,38,2.0
59,-57,-58,-60,-54,-50,s4,38,2.0
60,-57,-58,-60,-54,-49,s4,38,2.0
61,-57,-58,-60,-54,-50,s4,38,2.0
62,-57,-58,-60,-53,-50,s4,38,2.0
63,-57,-58,-60,-54,-50,s4,38,2.0
64,-57,-58,-59,-54,-50,s4,38,2.0
65,-57,-58,-59,-54,-50,s4,38,2.0
66,-57,-58,-59,-54,-50,s4,38,2.0
67,-57,-58,-59,-54,-50,s4,38,2.0
68,-57,-58,-59,-54,-50,s4,38,2.0
69,-57,-58,-59,-54,-50,s4,38,2.0
70,-57,-58,-60,-54,-50,s4,38,2.0
71,-57,-58,-60,-54,-50,s4,38,2.0
72,-57,-58,-59,-54,-50,s4,38,2.0
73,-57,-58,-59,-54,-50,s4,38,2.0
74,-57,-58,-59,-54,-50,s4,38,2.0
75,-57,-58,-59,-54,-50,s4,38,2.0
76,-57,-58,-60,-54,-50,s4,38,2.0
77,-57,-58,-59,-54,-50,s4,38,2.0
78,-57,-58,-59,-54,-50,s4,38,2.0
79,-57,-58,-59,-54,-50,s4,38,2.0
80,-57,-58,-60,-54,-50,s4,38,2.0
81,-57,-58,-60,-54,-50,s4,38,2.0
82,-57,-58,-60,-54,-50,s4,38,2.0
83,-57,-58,-60,-54,-50,s4,38,2.0
84,-57,-58,-60,-54,-50,s4,38,2.0
85,-57,-58,-60,-54,-50,s4,38,2.0
86,-57,-58,-59,-54,-50,s4,38,2.0
87,-57,-58,-59,-54,-50,s4,38,2.0
88,-57,-58,-59,-54,-50,s4,38,2.0
89,-57,-58,-59,-54,-50,s4,38,2.0
90,-58,-58,-59,-54,-50,s4,38,2.0
91,-57,-58,-60,-54,-50,s4,38,2.0
92,-57,-58,-60,-54,-50,s4,38,2.0
93,-57,-58,-60,-54,-50,s4,38,2.0
94,-57,-58,-60,-54,-50,s4,38,2.0
95,-57,-58,-60,-54,-50,s4,38,2.0
96,-57,-58,-60,-54,-50,s4,38,2.0
97,-57,-58,-61,-54,-50,s4,38,2.0
98,-57,-58,-60,-54,-50,s4,38,2.0
99,-57,-58,-60,-54,-50,s4,38,2.0
0,-65,-62,-69,-59,-50,s4,39,3.0
1,-59,-56,-68,-55,-46,s4,39,3.0
2,-59,-56,-69,-55,-46,s4,39,3.0
3,-59,-56,-68,-55,-46,s4,39,3.0
4,-59,-56,-68,-55,-46,s4,39,3.0
5,-59,-56,-68,-55,-46,s4,39,3.0
6,-59,-56,-68,-55,-46,s4,39,3.0
7,-59,-56,-68,-55,-46,s4,39,3.0
8,-59,-56,-69,-54,-45,s4,39,3.0
9,-59,-56,-69,-55,-46,s4,39,3.0
10,-59,-56,-68,-54,-46,s4,39,3.0
11,-59,-56,-68,-54,-46,s4,39,3.0
12,-59,-56,-69,-54,-46,s4,39,3.0
13,-59,-56,-68,-54,-46,s4,39,3.0
14,-59,-56,-69,-55,-46,s4,39,3.0
15,-59,-56,-69,-55,-46,s4,39,3.0
16,-59,-56,-70,-55,-46,s4,39,3.0
17,-59,-56,-70,-55,-46,s4,39,3.0
18,-59,-56,-70,-55,-46,s4,39,3.0
19,-59,-56,-70,-55,-46,s4,39,3.0
20,-59,-56,-71,-55,-46,s4,39,3.0
21,-59,-56,-70,-55,-46,s4,39,3.0
22,-59,-56,-71,-55,-46,s4,39,3.0
23,-59,-56,-71,-55,-46,s4,39,3.0
24,-59,-56,-70,-55,-46,s4,39,3.0
25,-59,-56,-70,-55,-46,s4,39,3.0
26,-59,-56,-70,-55,-46,s4,39,3.0
27,-59,-56,-69,-55,-46,s4,39,3.0
28,-59,-56,-70,-55,-46,s4,39,3.0
29,-59,-56,-69,-55,-46,s4,39,3.0
30,-59,-56,-70,-55,-46,s4,39,3.0
31,-59,-56,-70,-55,-46,s4,39,3.0
32,-59,-56,-71,-55,-46,s4,39,3.0
33,-59,-56,-70,-55,-46,s4,39,3.0
34,-59,-56,-70,-55,-46,s4,39,3.0
35,-59,-56,-70,-55,-46,s4,39,3.0
36,-59,-56,-70,-55,-46,s4,39,3.0
37,-59,-56,-71,-55,-46,s4,39,3.0
38,-59,-56,-71,-55,-46,s4,39,3.0
39,-59,-56,-71,-55,-46,s4,39,3.0
40,-59,-56,-71,-55,-46,s4,39,3.0
41,-59,-56,-70,-55,-46,s4,39,3.0
42,-59,-56,-70,-55,-46,s4,39,3.0
43,-59,-56,-70,-55,-46,s4,39,3.0
44,-59,-56,-70,-55,-46,s4,39,3.0
45,-59,-56,-71,-55,-46,s4,39,3.0
46,-59,-56,-70,-55,-46,s4,39,3.0
47,-59,-56,-70,-55,-46,s4,39,3.0
48,-59,-56,-70,-55,-46,s4,39,3.0
49,-59,-56,-70,-55,-46,s4,39,3.0
50,-59,-56,-69,-55,-46,s4,39,3.0
51,-59,-56,-69,-55,-46,s4,39,3.0
52,-59,-56,-69,-55,-46,s4,39,3.0
53,-59,-56,-69,-55,-46,s4,39,3.0
54,-59,-56,-70,-55,-46,s4,39,3.0
55,-59,-56,-70,-55,-46,s4,39,3.0
56,-59,-56,-70,-55,-46,s4,39,3.0
57,-59,-56,-69,-55,-46,s4,39,3.0
58,-59,-56,-70,-55,-46,s4,39,3.0
59,-59,-56,-71,-55,-46,s4,39,3.0
60,-59,-56,-70,-55,-46,s4,39,3.0
61,-59,-56,-71,-55,-46,s4,39,3.0
62,-59,-56,-70,-55,-46,s4,39,3.0
63,-59,-56,-70,-55,-46,s4,39,3.0
64,-59,-56,-70,-55,-46,s4,39,3.0
65,-59,-56,-71,-55,-46,s4,39,3.0
66,-59,-56,-70,-55,-46,s4,39,3.0
67,-59,-56,-70,-55,-46,s4,39,3.0
68,-59,-55,-70,-55,-46,s4,39,3.0
69,-59,-56,-71,-55,-46,s4,39,3.0
70,-59,-55,-70,-55,-46,s4,39,3.0
71,-59,-56,-70,-55,-46,s4,39,3.0
72,-59,-56,-69,-55,-46,s4,39,3.0
73,-59,-56,-69,-55,-46,s4,39,3.0
74,-59,-56,-69,-55,-46,s4,39,3.0
75,-59,-56,-70,-55,-46,s4,39,3.0
76,-59,-56,-69,-55,-46,s4,39,3.0
77,-59,-56,-69,-55,-46,s4,39,3.0
78,-59,-55,-69,-55,-46,s4,39,3.0
79,-59,-56,-68,-55,-46,s4,39,3.0
80,-59,-56,-68,-55,-46,s4,39,3.0
81,-59,-56,-68,-54,-46,s4,39,3.0
82,-59,-56,-68,-55,-46,s4,39,3.0
83,-59,-56,-68,-54,-46,s4,39,3.0
84,-59,-56,-68,-55,-46,s4,39,3.0
85,-59,-56,-68,-54,-46,s4,39,3.0
86,-59,-56,-68,-55,-46,s4,39,3.0
87,-59,-55,-69,-55,-45,s4,39,3.0
88,-59,-55,-69,-55,-46,s4,39,3.0
89,-59,-55,-70,-55,-46,s4,39,3.0
90,-59,-55,-70,-55,-45,s4,39,3.0
91,-59,-55,-69,-55,-46,s4,39,3.0
92,-59,-55,-70,-55,-46,s4,39,3.0
93,-59,-55,-70,-55,-46,s4,39,3.0
94,-59,-55,-69,-55,-46,s4,39,3.0
95,-59,-56,-69,-55,-46,s4,39,3.0
96,-59,-56,-70,-55,-46,s4,39,3.0
97,-59,-56,-69,-55,-46,s4,39,3.0
98,-59,-56,-69,-55,-46,s4,39,3.0
99,-59,-56,-69,-54,-46,s4,39,3.0
0,-75,-54,-51,-53,-62,s8,0,0.0
1,-70,-47,-48,-55,-56,s8,0,0.0
2,-68,-47,-49,-55,-55,s8,0,0.0
3,-68,-48,-49,-54,-53,s8,0,0.0
4,-67,-48,-48,-54,-56,s8,0,0.0
5,-69,-48,-48,-54,-54,s8,0,0.0
6,-66,-48,-48,-54,-54,s8,0,0.0
7,-65,-47,-48,-54,-55,s8,0,0.0
8,-66,-47,-49,-54,-55,s8,0,0.0
9,-65,-47,-49,-54,-54,s8,0,0.0
10,-64,-48,-48,-54,-53,s8,0,0.0
11,-66,-48,-48,-54,-53,s8,0,0.0
12,-65,-48,-48,-54,-54,s8,0,0.0
13,-65,-48,-48,-54,-53,s8,0,0.0
14,-66,-48,-48,-54,-54,s8,0,0.0
15,-66,-48,-48,-54,-54,s8,0,0.0
16,-65,-48,-48,-54,-54,s8,0,0.0
17,-66,-48,-48,-54,-54,s8,0,0.0
18,-66,-48,-48,-55,-54,s8,0,0.0
19,-66,-48,-48,-54,-54,s8,0,0.0
20,-66,-48,-48,-54,-54,s8,0,0.0
21,-66,-48,-48,-54,-55,s8,0,0.0
22,-66,-48,-48,-54,-54,s8,0,0.0
23,-66,-48,-48,-54,-55,s8,0,0.0
24,-66,-48,-48,-54,-54,s8,0,0.0
25,-67,-48,-48,-54,-54,s8,0,0.0
26,-66,-48,-48,-54,-54,s8,0,0.0
27,-66,-48,-48,-54,-54,s8,0,0.0
28,-66,-48,-48,-54,-54,s8,0,0.0
29,-66,-48,-48,-54,-54,s8,0,0.0
30,-66,-48,-48,-54,-54,s8,0,0.0
31,-66,-48,-48,-54,-53,s8,0,0.0
32,-66,-48,-48,-54,-54,s8,0,0.0
33,-66,-48,-48,-54,-54,s8,0,0.0
34,-66,-48,-48,-54,-54,s8,0,0.0
35,-66,-48,-48,-54,-54,s8,0,0.0
36,-66,-48,-48,-54,-54,s8,0,0.0
37,-66,-48,-48,-54,-54,s8,0,0.0
38,-66,-48,-49,-54,-54,s8,0,0.0
39,-66,-48,-48,-54,-54,s8,0,0.0
40,-66,-48,-49,-54,-54,s8,0,0.0
41,-66,-48,-48,-54,-54,s8,0,0.0
42,-66,-48,-48,-54,-54,s8,0,0.0
43,-66,-48,-48,-54,-54,s8,0,0.0
44,-66,-48,-48,-54,-54,s8,0,0.0
45,-66,-48,-49,-54,-54,s8,0,0.0
46,-66,-48,-49,-54,-54,s8,0,0.0
47,-66,-48,-48,-54,-54,s8,0,0.0
48,-66,-48,-49,-54,-54,s8,0,0.0
49,-66,-48,-48,-54,-54,s8,0,0.0
50,-66,-48,-49,-54,-54,s8,0,0.0
51,-66,-48,-49,-54,-54,s8,0,0.0
52,-66,-48,-48,-54,-54,s8,0,0.0
53,-66,-48,-48,-54,-54,s8,0,0.0
54,-66,-48,-48,-54,-54,s8,0,0.0
55,-66,-48,-48,-54,-54,s8,0,0.0
56,-66,-48,-49,-54,-54,s8,0,0.0
57,-66,-48,-48,-54,-54,s8,0,0.0
58,-66,-48,-49,-54,-54,s8,0,0.0
59,-66,-48,-49,-54,-54,s8,0,0.0
60,-66,-48,-48,-54,-54,s8,0,0.0
61,-66,-48,-48,-54,-54,s8,0,0.0
62,-66,-48,-49,-54,-54,s8,0,0.0
63,-66,-48,-48,-54,-54,s8,0,0.0
64,-66,-48,-48,-54,-54,s8,0,0.0
65,-66,-48,-48,-54,-54,s8,0,0.0
66,-66,-48,-48,-54,-54,s8,0,0.0
67,-66,-48,-48,-54,-54,s8,0,0.0
68,-66,-48,-48,-54,-54,s8,0,0.0
69,-66,-48,-48,-54,-54,s8,0,0.0
70,-66,-48,-48,-54,-54,s8,0,0.0
71,-66,-48,-48,-54,-54,s8,0,0.0
72,-66,-48,-48,-54,-54,s8,0,0.0
73,-66,-48,-48,-54,-54,s8,0,0.0
74,-66,-48,-48,-54,-54,s8,0,0.0
75,-66,-48,-49,-54,-54,s8,0,0.0
76,-66,-48,-48,-54,-54,s8,0,0.0
77,-66,-48,-48,-54,-54,s8,0,0.0
78,-66,-48,-48,-54,-54,s8,0,0.0
79,-66,-48,-48,-54,-54,s8,0,0.0
80,-66,-48,-48,-54,-54,s8,0,0.0
81,-66,-48,-48,-54,-54,s8,0,0.0
82,-66,-48,-48,-54,-54,s8,0,0.0
83,-66,-48,-48,-54,-54,s8,0,0.0
84,-66,-48,-48,-54,-54,s8,0,0.0
85,-66,-48,-48,-54,-54,s8,0,0.0
86,-66,-48,-48,-54,-54,s8,0,0.0
87,-66,-48,-48,-54,-54,s8,0,0.0
88,-66,-48,-48,-54,-54,s8,0,0.0
89,-66,-48,-48,-54,-54,s8,0,0.0
90,-66,-48,-48,-54,-54,s8,0,0.0
91,-66,-48,-48,-54,-54,s8,0,0.0
92,-66,-48,-48,-54,-54,s8,0,0.0
93,-66,-48,-48,-54,-54,s8,0,0.0
94,-66,-48,-48,-54,-54,s8,0,0.0
95,-66,-48,-48,-54,-54,s8,0,0.0
96,-66,-48,-48,-54,-54,s8,0,0.0
97,-66,-48,-48,-54,-54,s8,0,0.0
98,-66,-48,-48,-54,-54,s8,0,0.0
99,-66,-48,-48,-54,-54,s8,0,0.0
0,-65,-59,-54,-60,-53,s8,1,1.0
1,-59,-49,-53,-55,-53,s8,1,1.0
2,-59,-49,-53,-55,-53,s8,1,1.0
3,-59,-49,-53,-55,-53,s8,1,1.0
4,-59,-49,-53,-55,-53,s8,1,1.0
5,-59,-49,-53,-55,-53,s8,1,1.0
6,-59,-49,-53,-55,-53,s8,1,1.0
7,-59,-49,-53,-55,-53,s8,1,1.0
8,-59,-49,-53,-54,-53,s8,1,1.0
9,-59,-49,-53,-55,-53,s8,1,1.0
10,-59,-49,-53,-55,-53,s8,1,1.0
11,-59,-49,-53,-55,-53,s8,1,1.0
12,-59,-49,-53,-55,-53,s8,1,1.0
13,-59,-49,-53,-55,-53,s8,1,1.0
14,-59,-49,-53,-55,-53,s8,1,1.0
15,-59,-49,-53,-55,-53,s8,1,1.0
16,-59,-49,-53,-55,-53,s8,1,1.0
17,-59,-49,-53,-55,-52,s8,1,1.0
18,-59,-49,-53,-55,-53,s8,1,1.0
19,-59,-49,-53,-55,-53,s8,1,1.0
20,-59,-49,-53,-55,-53,s8,1,1.0
21,-59,-49,-53,-55,-53,s8,1,1.0
22,-59,-49,-53,-55,-53,s8,1,1.0
23,-59,-49,-52,-55,-53,s8,1,1.0
24,-59,-49,-53,-55,-53,s8,1,1.0
25,-60,-49,-52,-55,-53,s8,1,1.0
26,-59,-49,-53,-55,-53,s8,1,1.0
27,-59,-49,-53,-55,-53,s8,1,1.0
28,-59,-49,-53,-55,-53,s8,1,1.0
29,-59,-49,-53,-55,-53,s8,1,1.0
30,-59,-49,-53,-55,-53,s8,1,1.0
31,-59,-49,-53,-55,-53,s8,1,1.0
32,-59,-49,-52,-55,-53,s8,1,1.0
33,-59,-49,-53,-55,-53,s8,1,1.0
34,-59,-49,-53,-55,-53,s8,1,1.0
35,-59,-49,-53,-55,-53,s8,1,1.0
36,-59,-49,-53,-55,-53,s8,1,1.0
37,-59,-49,-53,-55,-53,s8,1,1.0
38,-59,-49,-53,-55,-53,s8,1,1.0
39,-59,-49,-53,-55,-53,s8,1,1.0
40,-59,-49,-53,-55,-53,s8,1,1.0
41,-59,-49,-53,-55,-53,s8,1,1.0
42,-59,-49,-53,-55,-53,s8,1,1.0
43,-59,-49,-53,-55,-53,s8,1,1.0
44,-59,-49,-53,-55,-53,s8,1,1.0
45,-59,-49,-52,-55,-53,s8,1,1.0
46,-59,-49,-52,-55,-53,s8,1,1.0
47,-59,-49,-53,-55,-53,s8,1,1.0
48,-59,-49,-52,-55,-53,s8,1,1.0
49,-59,-49,-52,-55,-53,s8,1,1.0
50,-59,-49,-53,-55,-53,s8,1,1.0
51,-59,-49,-52,-55,-53,s8,1,1.0
52,-59,-49,-53,-55,-53,s8,1,1.0
53,-59,-49,-53,-55,-53,s8,1,1.0
54,-59,-49,-53,-55,-53,s8,1,1.0
55,-59,-49,-53,-55,-53,s8,1,1.0
56,-59,-49,-53,-55,-53,s8,1,1.0
57,-59,-49,-53,-55,-53,s8,1,1.0
58,-59,-49,-53,-55,-53,s8,1,1.0
59,-59,-49,-53,-55,-53,s8,1,1.0
60,-59,-49,-53,-55,-53,s8,1,1.0
61,-59,-49,-53,-55,-53,s8,1,1.0
62,-59,-49,-53,-55,-53,s8,1,1.0
63,-59,-49,-53,-55,-53,s8,1,1.0
64,-59,-49,-53,-55,-53,s8,1,1.0
65,-59,-49,-53,-54,-53,s8,1,1.0
66,-59,-49,-53,-55,-53,s8,1,1.0
67,-59,-49,-53,-55,-53,s8,1,1.0
68,-59,-49,-53,-55,-53,s8,1,1.0
69,-59,-49,-53,-55,-53,s8,1,1.0
70,-59,-49,-53,-55,-53,s8,1,1.0
71,-59,-49,-53,-55,-53,s8,1,1.0
72,-59,-49,-53,-55,-53,s8,1,1.0
73,-59,-49,-53,-55,-53,s8,1,1.0
74,-59,-49,-53,-55,-53,s8,1,1.0
75,-59,-49,-53,-55,-53,s8,1,1.0
76,-59,-49,-53,-55,-53,s8,1,1.0
77,-59,-49,-53,-55,-53,s8,1,1.0
78,-59,-49,-53,-55,-53,s8,1,1.0
79,-59,-49,-53,-55,-53,s8,1,1.0
80,-59,-49,-53,-55,-53,s8,1,1.0
81,-59,-49,-53,-55,-53,s8,1,1.0
82,-59,-49,-53,-55,-53,s8,1,1.0
83,-59,-49,-53,-55,-53,s8,1,1.0
84,-59,-49,-53,-55,-53,s8,1,1.0
85,-59,-49,-53,-55,-53,s8,1,1.0
86,-59,-49,-53,-55,-53,s8,1,1.0
87,-59,-49,-53,-55,-53,s8,1,1.0
88,-59,-49,-53,-55,-53,s8,1,1.0
89,-59,-49,-52,-55,-53,s8,1,1.0
90,-59,-49,-53,-55,-53,s8,1,1.0
91,-59,-49,-52,-55,-53,s8,1,1.0
92,-59,-49,-53,-55,-53,s8,1,1.0
93,-59,-49,-53,-55,-53,s8,1,1.0
94,-59,-49,-52,-55,-53,s8,1,1.0
95,-59,-49,-53,-55,-53,s8,1,1.0
96,-59,-49,-53,-55,-53,s8,1,1.0
97,-59,-49,-53,-55,-53,s8,1,1.0
98,-59,-49,-52,-55,-53,s8,1,1.0
99,-59,-49,-53,-55,-53,s8,1,1.0
0,-73,-67,-66,-55,-52,s8,2,2.0
1,-58,-53,-63,-49,-47,s8,2,2.0
2,-58,-53,-63,-49,-47,s8,2,2.0
3,-58,-53,-63,-49,-47,s8,2,2.0
4,-58,-53,-64,-49,-47,s8,2,2.0
5,-58,-53,-64,-49,-47,s8,2,2.0
6,-58,-53,-65,-49,-47,s8,2,2.0
7,-58,-53,-65,-49,-47,s8,2,2.0
8,-58,-53,-63,-49,-47,s8,2,2.0
9,-58,-53,-66,-49,-47,s8,2,2.0
10,-58,-53,-66,-49,-47,s8,2,2.0
11,-58,-53,-63,-49,-47,s8,2,2.0
12,-58,-53,-64,-49,-47,s8,2,2.0
13,-58,-52,-64,-49,-47,s8,2,2.0
14,-58,-53,-64,-49,-47,s8,2,2.0
15,-58,-53,-63,-49,-47,s8,2,2.0
16,-58,-53,-63,-49,-47,s8,2,2.0
17,-58,-53,-63,-49,-47,s8,2,2.0
18,-58,-53,-64,-49,-47,s8,2,2.0
19,-58,-53,-64,-49,-47,s8,2,2.0
20,-58,-53,-64,-49,-47,s8,2,2.0
21,-58,-53,-64,-49,-47,s8,2,2.0
22,-58,-53,-64,-49,-47,s8,2,2.0
23,-58,-53,-64,-49,-47,s8,2,2.0
24,-58,-53,-64,-49,-47,s8,2,2.0
25,-58,-53,-64,-49,-47,s8,2,2.0
26,-58,-53,-64,-49,-47,s8,2,2.0
27,-58,-53,-64,-49,-47,s8,2,2.0
28,-58,-53,-64,-49,-47,s8,2,2.0
29,-58,-53,-64,-49,-47,s8,2,2.0
30,-58,-53,-64,-49,-47,s8,2,2.0
31,-58,-53,-64,-49,-47,s8,2,2.0
32,-58,-53,-64,-49,-47,s8,2,2.0
33,-58,-53,-64,-48,-48,s8,2,2.0
34,-58,-53,-64,-49,-47,s8,2,2.0
35,-58,-53,-64,-49,-47,s8,2,2.0
36,-58,-53,-64,-49,-47,s8,2,2.0
37,-58,-53,-65,-49,-47,s8,2,2.0
38,-58,-53,-64,-49,-47,s8,2,2.0
39,-58,-53,-64,-49,-47,s8,2,2.0
40,-58,-53,-64,-49,-47,s8,2,2.0
41,-58,-53,-64,-49,-47,s8,2,2.0
42,-58,-53,-64,-49,-47,s8,2,2.0
43,-58,-53,-63,-49,-47,s8,2,2.0
44,-58,-53,-63,-49,-47,s8,2,2.0
45,-58,-53,-63,-49,-47,s8,2,2.0
46,-58,-53,-63,-49,-47,s8,2,2.0
47,-58,-53,-63,-49,-47,s8,2,2.0
48,-58,-53,-63,-49,-47,s8,2,2.0
49,-58,-53,-63,-49,-47,s8,2,2.0
50,-58,-53,-63,-49,-47,s8,2,2.0
51,-58,-53,-64,-49,-47,s8,2,2.0
52,-58,-53,-64,-49,-47,s8,2,2.0
53,-58,-53,-63,-49,-47,s8,2,2.0
54,-58,-53,-64,-49,-47,s8,2,2.0
55,-58,-53,-63,-49,-47,s8,2,2.0
56,-58,-53,-64,-49,-47,s8,2,2.0
57,-58,-53,-64,-49,-47,s8,2,2.0
58,-58,-53,-64,-49,-47,s8,2,2.0
59,-58,-53,-64,-49,-47,s8,2,2.0
60,-58,-53,-64,-49,-47,s8,2,2.0
61,-58,-53,-64,-49,-47,s8,2,2.0
62,-58,-53,-64,-49,-47,s8,2,2.0
63,-58,-53,-64,-49,-47,s8,2,2.0
64,-58,-53,-64,-49,-47,s8,2,2.0
65,-58,-53,-64,-49,-47,s8,2,2.0
66,-58,-53,-64,-49,-47,s8,2,2.0
67,-58,-53,-64,-49,-47,s8,2,2.0
68,-58,-53,-64,-49,-47,s8,2,2.0
69,-58,-53,-64,-49,-47,s8,2,2.0
70,-58,-52,-64,-49,-47,s8,2,2.0
71,-58,-53,-64,-49,-47,s8,2,2.0
72,-58,-53,-64,-49,-47,s8,2,2.0
73,-58,-52,-63,-49,-47,s8,2,2.0
74,-58,-52,-63,-49,-47,s8,2,2.0
75,-58,-52,-64,-49,-47,s8,2,2.0
76,-58,-52,-63,-49,-47,s8,2,2.0
77,-58,-53,-63,-49,-48,s8,2,2.0
78,-58,-53,-63,-49,-47,s8,2,2.0
79,-58,-53,-63,-49,-47,s8,2,2.0
80,-58,-52,-63,-49,-47,s8,2,2.0
81,-58,-52,-63,-49,-47,s8,2,2.0
82,-58,-52,-63,-49,-47,s8,2,2.0
83,-58,-52,-63,-49,-47,s8,2,2.0
84,-58,-52,-63,-49,-47,s8,2,2.0
85,-58,-52,-63,-49,-47,s8,2,2.0
86,-58,-52,-63,-49,-47,s8,2,2.0
87,-58,-52,-63,-49,-47,s8,2,2.0
88,-58,-52,-63,-49,-47,s8,2,2.0
89,-58,-52,-63,-49,-48,s8,2,2.0
90,-58,-52,-64,-49,-47,s8,2,2.0
91,-58,-53,-63,-49,-48,s8,2,2.0
92,-58,-53,-64,-49,-47,s8,2,2.0
93,-58,-53,-64,-49,-47,s8,2,2.0
94,-58,-53,-64,-49,-48,s8,2,2.0
95,-58,-53,-64,-49,-48,s8,2,2.0
96,-58,-53,-64,-49,-48,s8,2,2.0
97,-58,-53,-64,-49,-48,s8,2,2.0
98,-58,-53,-64,-49,-48,s8,2,2.0
99,-58,-52,-63,-49,-48,s8,2,2.0
0,-66,-58,-58,-63,-52,s8,3,3.0
1,-65,-56,-62,-61,-46,s8,3,3.0
2,-65,-56,-62,-61,-46,s8,3,3.0
3,-65,-56,-62,-61,-46,s8,3,3.0
4,-65,-56,-62,-61,-46,s8,3,3.0
5,-65,-56,-62,-61,-46,s8,3,3.0
6,-65,-56,-62,-61,-46,s8,3,3.0
7,-65,-56,-62,-61,-46,s8,3,3.0
8,-65,-56,-61,-61,-46,s8,3,3.0
9,-65,-56,-62,-61,-46,s8,3,3.0
10,-65,-56,-62,-63,-46,s8,3,3.0
11,-65,-56,-63,-63,-46,s8,3,3.0
